cbsa,metro_name,yr,qtr,index_nsa,index_sa
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2011,1,213.63,214.99
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2011,2,213.37,209.45
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2011,3,209.17,205.92
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2011,4,200.04,201.48
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2012,1,202.97,204.53
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2012,2,215.46,211.11
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2012,3,221.70,218.23
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2012,4,226.76,228.63
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2013,1,231.82,233.71
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2013,2,244.13,238.76
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2013,3,253.66,249.97
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2013,4,249.64,251.98
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2014,1,251.38,253.11
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2014,2,264.09,257.98
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2014,3,266.74,263.31
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2014,4,266.65,269.51
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2015,1,275.85,277.03
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2015,2,293.47,286.49
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2015,3,297.64,294.38
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2015,4,300.70,304.50
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2016,1,314.06,314.28
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2016,2,329.38,321.51
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2016,3,333.19,330.07
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2016,4,336.10,341.15
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2017,1,351.86,350.59
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2017,2,377.41,368.61
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2017,3,377.96,374.99
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2017,4,382.05,388.40
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2018,1,402.29,399.59
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2018,2,413.54,403.88
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2018,3,409.81,407.19
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2018,4,396.78,404.08
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2019,1,407.52,403.73
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2019,2,418.06,407.98
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2019,3,418.70,416.65
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2019,4,416.69,424.83
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2020,1,440.16,435.77
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2020,2,449.31,437.65
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2020,3,459.88,458.03
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2020,4,472.84,483.01
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2021,1,504.06,498.67
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2021,2,540.13,525.29
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2021,3,544.16,542.17
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2021,4,555.56,568.15
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2022,1,608.64,602.58
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2022,2,626.75,608.50
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2022,3,580.66,578.29
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2022,4,563.79,577.50
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2023,1,565.89,560.30
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2023,2,587.97,570.39
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2023,3,596.76,594.06
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2023,4,577.44,591.68
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2024,1,614.51,608.97
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2024,2,631.19,612.21
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2024,3,622.28,618.77
42644,"Seattle-Bellevue-Kent, WA  (MSAD)",2024,4,612.19,627.68
44700,"Stockton, CA",1991,1,100.00,100.00
44700,"Stockton, CA",1991,2,100.79,99.56
44700,"Stockton, CA",1991,3,100.65,100.10
44700,"Stockton, CA",1991,4,98.56,98.69
44700,"Stockton, CA",1992,1,100.23,100.26
44700,"Stockton, CA",1992,2,99.57,98.34
44700,"Stockton, CA",1992,3,98.18,97.62
44700,"Stockton, CA",1992,4,98.06,98.18
44700,"Stockton, CA",1993,1,94.30,94.42
44700,"Stockton, CA",1993,2,95.79,94.54
44700,"Stockton, CA",1993,3,93.76,93.22
44700,"Stockton, CA",1993,4,93.57,93.62
44700,"Stockton, CA",1994,1,93.10,93.41
44700,"Stockton, CA",1994,2,94.30,92.94
44700,"Stockton, CA",1994,3,92.70,92.15
44700,"Stockton, CA",1994,4,91.37,91.38
44700,"Stockton, CA",1995,1,92.23,92.71
44700,"Stockton, CA",1995,2,90.39,88.99
44700,"Stockton, CA",1995,3,89.68,89.11
44700,"Stockton, CA",1995,4,88.32,88.33
44700,"Stockton, CA",1996,1,86.73,87.28
44700,"Stockton, CA",1996,2,88.67,87.27
44700,"Stockton, CA",1996,3,87.74,87.13
44700,"Stockton, CA",1996,4,85.87,85.89
44700,"Stockton, CA",1997,1,85.16,85.68
44700,"Stockton, CA",1997,2,88.41,87.11
44700,"Stockton, CA",1997,3,87.93,87.26
44700,"Stockton, CA",1997,4,88.18,88.20
44700,"Stockton, CA",1998,1,88.73,89.20
44700,"Stockton, CA",1998,2,92.60,91.38
44700,"Stockton, CA",1998,3,93.96,93.19
44700,"Stockton, CA",1998,4,95.98,95.99
44700,"Stockton, CA",1999,1,99.07,99.48
44700,"Stockton, CA",1999,2,100.91,99.76
44700,"Stockton, CA",1999,3,103.16,102.22
44700,"Stockton, CA",1999,4,105.19,105.26
44700,"Stockton, CA",2000,1,107.87,108.15
44700,"Stockton, CA",2000,2,113.32,112.21
44700,"Stockton, CA",2000,3,120.05,118.86
44700,"Stockton, CA",2000,4,126.13,126.31
44700,"Stockton, CA",2001,1,134.94,135.16
44700,"Stockton, CA",2001,2,139.37,138.15
44700,"Stockton, CA",2001,3,142.89,141.34
44700,"Stockton, CA",2001,4,141.77,142.12
44700,"Stockton, CA",2002,1,142.65,142.81
44700,"Stockton, CA",2002,2,150.08,148.77
44700,"Stockton, CA",2002,3,156.31,154.47
44700,"Stockton, CA",2002,4,158.72,159.31
44700,"Stockton, CA",2003,1,163.75,163.97
44700,"Stockton, CA",2003,2,170.06,168.34
44700,"Stockton, CA",2003,3,173.42,171.43
44700,"Stockton, CA",2003,4,178.21,179.01
44700,"Stockton, CA",2004,1,188.74,189.12
44700,"Stockton, CA",2004,2,198.74,196.31
44700,"Stockton, CA",2004,3,213.61,211.45
44700,"Stockton, CA",2004,4,225.53,226.49
44700,"Stockton, CA",2005,1,240.78,241.36
44700,"Stockton, CA",2005,2,261.89,258.40
44700,"Stockton, CA",2005,3,274.96,272.70
44700,"Stockton, CA",2005,4,270.62,271.13
44700,"Stockton, CA",2006,1,271.66,272.66
44700,"Stockton, CA",2006,2,273.44,269.76
44700,"Stockton, CA",2006,3,259.01,257.25
44700,"Stockton, CA",2006,4,253.92,253.63
44700,"Stockton, CA",2007,1,247.38,248.57
44700,"Stockton, CA",2007,2,245.83,242.79
44700,"Stockton, CA",2007,3,218.69,217.47
44700,"Stockton, CA",2007,4,193.78,192.83
44700,"Stockton, CA",2008,1,167.89,168.90
44700,"Stockton, CA",2008,2,146.90,145.34
44700,"Stockton, CA",2008,3,134.10,133.37
44700,"Stockton, CA",2008,4,125.01,124.12
44700,"Stockton, CA",2009,1,113.45,114.10
44700,"Stockton, CA",2009,2,112.75,111.81
44700,"Stockton, CA",2009,3,113.31,112.67
44700,"Stockton, CA",2009,4,116.21,115.23
44700,"Stockton, CA",2010,1,116.42,117.07
44700,"Stockton, CA",2010,2,117.27,116.47
44700,"Stockton, CA",2010,3,116.36,115.54
44700,"Stockton, CA",2010,4,114.33,113.53
44700,"Stockton, CA",2011,1,110.44,110.91
44700,"Stockton, CA",2011,2,109.25,108.52
44700,"Stockton, CA",2011,3,111.99,111.17
44700,"Stockton, CA",2011,4,109.10,108.51
44700,"Stockton, CA",2012,1,110.26,110.65
44700,"Stockton, CA",2012,2,114.58,113.70
44700,"Stockton, CA",2012,3,116.39,115.55
44700,"Stockton, CA",2012,4,123.21,122.77
44700,"Stockton, CA",2013,1,131.51,131.86
44700,"Stockton, CA",2013,2,142.39,141.09
44700,"Stockton, CA",2013,3,153.08,152.15
44700,"Stockton, CA",2013,4,155.94,155.40
44700,"Stockton, CA",2014,1,160.60,161.08
44700,"Stockton, CA",2014,2,164.94,163.30
44700,"Stockton, CA",2014,3,167.87,166.86
44700,"Stockton, CA",2014,4,173.15,172.58
44700,"Stockton, CA",2015,1,173.84,174.45
44700,"Stockton, CA",2015,2,182.11,180.22
44700,"Stockton, CA",2015,3,181.49,180.41
44700,"Stockton, CA",2015,4,186.89,186.14
44700,"Stockton, CA",2016,1,190.75,191.65
44700,"Stockton, CA",2016,2,196.99,194.90
44700,"Stockton, CA",2016,3,199.18,197.91
44700,"Stockton, CA",2016,4,202.53,201.67
44700,"Stockton, CA",2017,1,204.72,205.84
44700,"Stockton, CA",2017,2,212.42,210.05
44700,"Stockton, CA",2017,3,218.95,217.60
44700,"Stockton, CA",2017,4,219.44,218.52
44700,"Stockton, CA",2018,1,220.70,221.90
44700,"Stockton, CA",2018,2,230.44,227.81
44700,"Stockton, CA",2018,3,233.88,232.38
44700,"Stockton, CA",2018,4,236.22,235.56
44700,"Stockton, CA",2019,1,231.51,232.55
44700,"Stockton, CA",2019,2,240.09,237.14
44700,"Stockton, CA",2019,3,240.68,239.23
44700,"Stockton, CA",2019,4,244.64,244.42
44700,"Stockton, CA",2020,1,245.15,245.93
44700,"Stockton, CA",2020,2,252.03,248.59
44700,"Stockton, CA",2020,3,257.86,256.47
44700,"Stockton, CA",2020,4,271.27,271.68
44700,"Stockton, CA",2021,1,290.52,290.97
44700,"Stockton, CA",2021,2,313.54,308.80
44700,"Stockton, CA",2021,3,327.95,326.45
44700,"Stockton, CA",2021,4,332.90,334.12
44700,"Stockton, CA",2022,1,353.88,353.85
44700,"Stockton, CA",2022,2,358.67,353.04
44700,"Stockton, CA",2022,3,346.37,344.78
44700,"Stockton, CA",2022,4,333.81,335.58
44700,"Stockton, CA",2023,1,335.02,334.71
44700,"Stockton, CA",2023,2,342.51,336.93
44700,"Stockton, CA",2023,3,347.18,345.63
44700,"Stockton, CA",2023,4,347.80,349.90
44700,"Stockton, CA",2024,1,354.85,354.39
44700,"Stockton, CA",2024,2,362.08,356.20
44700,"Stockton, CA",2024,3,355.39,353.77
44700,"Stockton, CA",2024,4,354.71,356.86
45060,"Syracuse, NY",1991,1,100.00,100.00
45060,"Syracuse, NY",1991,2,99.62,99.22
45060,"Syracuse, NY",1991,3,101.25,99.85
45060,"Syracuse, NY",1991,4,102.24,101.39
45060,"Syracuse, NY",1992,1,101.36,101.38
45060,"Syracuse, NY",1992,2,101.66,101.24
45060,"Syracuse, NY",1992,3,102.12,100.62
45060,"Syracuse, NY",1992,4,102.94,102.22
45060,"Syracuse, NY",1993,1,100.68,100.75
45060,"Syracuse, NY",1993,2,101.06,100.55
45060,"Syracuse, NY",1993,3,101.20,99.54
45060,"Syracuse, NY",1993,4,100.87,100.41
45060,"Syracuse, NY",1994,1,98.65,98.76
45060,"Syracuse, NY",1994,2,99.46,98.78
45060,"Syracuse, NY",1994,3,101.83,100.05
45060,"Syracuse, NY",1994,4,99.00,98.82
45060,"Syracuse, NY",1995,1,98.36,98.51
45060,"Syracuse, NY",1995,2,97.58,96.70
45060,"Syracuse, NY",1995,3,97.10,95.33
45060,"Syracuse, NY",1995,4,94.11,94.16
45060,"Syracuse, NY",1996,1,94.26,94.47
45060,"Syracuse, NY",1996,2,95.41,94.32
45060,"Syracuse, NY",1996,3,96.13,94.46
45060,"Syracuse, NY",1996,4,92.66,92.70
45060,"Syracuse, NY",1997,1,92.27,92.56
45060,"Syracuse, NY",1997,2,94.50,93.30
45060,"Syracuse, NY",1997,3,93.32,91.81
45060,"Syracuse, NY",1997,4,92.14,92.00
45060,"Syracuse, NY",1998,1,93.24,93.73
45060,"Syracuse, NY",1998,2,95.67,94.41
45060,"Syracuse, NY",1998,3,95.75,94.30
45060,"Syracuse, NY",1998,4,95.77,95.33
45060,"Syracuse, NY",1999,1,95.24,95.94
45060,"Syracuse, NY",1999,2,99.01,97.76
45060,"Syracuse, NY",1999,3,98.13,96.63
45060,"Syracuse, NY",1999,4,100.23,99.53
45060,"Syracuse, NY",2000,1,98.53,99.43
45060,"Syracuse, NY",2000,2,100.71,99.52
45060,"Syracuse, NY",2000,3,104.23,102.57
45060,"Syracuse, NY",2000,4,106.13,105.28
45060,"Syracuse, NY",2001,1,103.91,104.91
45060,"Syracuse, NY",2001,2,107.18,106.05
45060,"Syracuse, NY",2001,3,109.80,107.92
45060,"Syracuse, NY",2001,4,108.94,108.04
45060,"Syracuse, NY",2002,1,108.87,110.00
45060,"Syracuse, NY",2002,2,114.26,113.07
45060,"Syracuse, NY",2002,3,116.62,114.52
45060,"Syracuse, NY",2002,4,117.07,116.18
45060,"Syracuse, NY",2003,1,118.68,119.96
45060,"Syracuse, NY",2003,2,122.59,121.27
45060,"Syracuse, NY",2003,3,125.16,122.78
45060,"Syracuse, NY",2003,4,126.16,125.33
45060,"Syracuse, NY",2004,1,127.18,128.66
45060,"Syracuse, NY",2004,2,130.04,128.47
45060,"Syracuse, NY",2004,3,133.76,131.17
45060,"Syracuse, NY",2004,4,135.30,134.51
45060,"Syracuse, NY",2005,1,132.91,134.55
45060,"Syracuse, NY",2005,2,140.47,138.74
45060,"Syracuse, NY",2005,3,143.14,140.18
45060,"Syracuse, NY",2005,4,143.56,142.78
45060,"Syracuse, NY",2006,1,142.64,144.63
45060,"Syracuse, NY",2006,2,147.01,145.16
45060,"Syracuse, NY",2006,3,149.40,146.04
45060,"Syracuse, NY",2006,4,144.38,143.70
45060,"Syracuse, NY",2007,1,142.60,144.76
45060,"Syracuse, NY",2007,2,148.26,146.43
45060,"Syracuse, NY",2007,3,148.29,144.65
45060,"Syracuse, NY",2007,4,147.97,147.36
45060,"Syracuse, NY",2008,1,145.87,148.28
45060,"Syracuse, NY",2008,2,148.67,146.78
45060,"Syracuse, NY",2008,3,152.69,148.79
45060,"Syracuse, NY",2008,4,145.70,145.16
45060,"Syracuse, NY",2009,1,141.80,144.20
45060,"Syracuse, NY",2009,2,146.78,144.92
45060,"Syracuse, NY",2009,3,152.46,148.54
45060,"Syracuse, NY",2009,4,148.73,148.09
45060,"Syracuse, NY",2010,1,146.25,148.82
45060,"Syracuse, NY",2010,2,150.43,148.55
45060,"Syracuse, NY",2010,3,149.97,146.09
45060,"Syracuse, NY",2010,4,147.90,147.22
45060,"Syracuse, NY",2011,1,141.67,144.21
45060,"Syracuse, NY",2011,2,146.97,145.13
45060,"Syracuse, NY",2011,3,148.07,144.28
45060,"Syracuse, NY",2011,4,140.49,139.75
45060,"Syracuse, NY",2012,1,142.92,145.56
45060,"Syracuse, NY",2012,2,147.56,145.68
45060,"Syracuse, NY",2012,3,148.46,144.61
45060,"Syracuse, NY",2012,4,148.65,147.98
45060,"Syracuse, NY",2013,1,145.69,148.33
45060,"Syracuse, NY",2013,2,147.32,145.39
45060,"Syracuse, NY",2013,3,153.06,149.11
45060,"Syracuse, NY",2013,4,148.16,147.58
45060,"Syracuse, NY",2014,1,141.57,144.03
45060,"Syracuse, NY",2014,2,149.65,147.78
45060,"Syracuse, NY",2014,3,152.01,147.94
45060,"Syracuse, NY",2014,4,149.72,149.31
45060,"Syracuse, NY",2015,1,147.05,149.57
45060,"Syracuse, NY",2015,2,152.37,150.37
45060,"Syracuse, NY",2015,3,154.47,150.39
45060,"Syracuse, NY",2015,4,149.04,148.65
45060,"Syracuse, NY",2016,1,149.64,152.28
45060,"Syracuse, NY",2016,2,154.77,152.59
45060,"Syracuse, NY",2016,3,157.33,153.15
45060,"Syracuse, NY",2016,4,156.49,156.20
45060,"Syracuse, NY",2017,1,155.54,158.34
45060,"Syracuse, NY",2017,2,160.99,158.51
45060,"Syracuse, NY",2017,3,166.46,162.15
45060,"Syracuse, NY",2017,4,165.33,165.02
45060,"Syracuse, NY",2018,1,162.12,165.12
45060,"Syracuse, NY",2018,2,170.06,167.33
45060,"Syracuse, NY",2018,3,171.46,167.03
45060,"Syracuse, NY",2018,4,168.54,168.19
45060,"Syracuse, NY",2019,1,166.97,170.30
45060,"Syracuse, NY",2019,2,177.01,173.91
45060,"Syracuse, NY",2019,3,180.75,176.14
45060,"Syracuse, NY",2019,4,177.87,177.51
45060,"Syracuse, NY",2020,1,179.94,183.71
45060,"Syracuse, NY",2020,2,186.37,182.86
45060,"Syracuse, NY",2020,3,197.01,192.02
45060,"Syracuse, NY",2020,4,199.36,199.10
45060,"Syracuse, NY",2021,1,201.18,205.46
45060,"Syracuse, NY",2021,2,216.52,212.05
45060,"Syracuse, NY",2021,3,225.88,220.44
45060,"Syracuse, NY",2021,4,230.08,229.89
45060,"Syracuse, NY",2022,1,232.41,237.25
45060,"Syracuse, NY",2022,2,251.03,245.51
45060,"Syracuse, NY",2022,3,255.95,250.23
45060,"Syracuse, NY",2022,4,252.35,252.10
45060,"Syracuse, NY",2023,1,261.02,266.43
45060,"Syracuse, NY",2023,2,270.00,263.63
45060,"Syracuse, NY",2023,3,280.93,275.18
45060,"Syracuse, NY",2023,4,282.65,282.34
45060,"Syracuse, NY",2024,1,282.46,288.18
45060,"Syracuse, NY",2024,2,307.53,300.00
45060,"Syracuse, NY",2024,3,306.23,300.37
45060,"Syracuse, NY",2024,4,311.19,310.77
45104,"Tacoma-Lakewood, WA  (MSAD)",1991,1,100.00,100.00
45104,"Tacoma-Lakewood, WA  (MSAD)",1991,2,103.39,101.88
45104,"Tacoma-Lakewood, WA  (MSAD)",1991,3,104.65,103.21
45104,"Tacoma-Lakewood, WA  (MSAD)",1991,4,105.49,104.21
45104,"Tacoma-Lakewood, WA  (MSAD)",1992,1,106.76,106.73
45104,"Tacoma-Lakewood, WA  (MSAD)",1992,2,107.79,106.25
45104,"Tacoma-Lakewood, WA  (MSAD)",1992,3,113.00,111.40
45104,"Tacoma-Lakewood, WA  (MSAD)",1992,4,112.47,111.16
45104,"Tacoma-Lakewood, WA  (MSAD)",1993,1,111.80,111.70
45104,"Tacoma-Lakewood, WA  (MSAD)",1993,2,115.40,113.82
45104,"Tacoma-Lakewood, WA  (MSAD)",1993,3,115.36,113.68
45104,"Tacoma-Lakewood, WA  (MSAD)",1993,4,116.48,115.15
45104,"Tacoma-Lakewood, WA  (MSAD)",1994,1,115.43,115.33
45104,"Tacoma-Lakewood, WA  (MSAD)",1994,2,116.60,114.98
45104,"Tacoma-Lakewood, WA  (MSAD)",1994,3,118.50,116.76
45104,"Tacoma-Lakewood, WA  (MSAD)",1994,4,119.22,117.93
45104,"Tacoma-Lakewood, WA  (MSAD)",1995,1,118.24,118.08
45104,"Tacoma-Lakewood, WA  (MSAD)",1995,2,119.71,118.06
45104,"Tacoma-Lakewood, WA  (MSAD)",1995,3,120.43,118.62
45104,"Tacoma-Lakewood, WA  (MSAD)",1995,4,119.01,117.79
45104,"Tacoma-Lakewood, WA  (MSAD)",1996,1,120.29,120.15
45104,"Tacoma-Lakewood, WA  (MSAD)",1996,2,121.99,120.25
45104,"Tacoma-Lakewood, WA  (MSAD)",1996,3,121.76,119.84
45104,"Tacoma-Lakewood, WA  (MSAD)",1996,4,121.20,120.13
45104,"Tacoma-Lakewood, WA  (MSAD)",1997,1,119.17,118.98
45104,"Tacoma-Lakewood, WA  (MSAD)",1997,2,123.30,121.49
45104,"Tacoma-Lakewood, WA  (MSAD)",1997,3,124.98,122.92
45104,"Tacoma-Lakewood, WA  (MSAD)",1997,4,126.77,125.79
45104,"Tacoma-Lakewood, WA  (MSAD)",1998,1,128.85,128.70
45104,"Tacoma-Lakewood, WA  (MSAD)",1998,2,131.09,129.02
45104,"Tacoma-Lakewood, WA  (MSAD)",1998,3,133.01,130.81
45104,"Tacoma-Lakewood, WA  (MSAD)",1998,4,133.61,132.71
45104,"Tacoma-Lakewood, WA  (MSAD)",1999,1,134.24,134.08
45104,"Tacoma-Lakewood, WA  (MSAD)",1999,2,139.02,136.70
45104,"Tacoma-Lakewood, WA  (MSAD)",1999,3,141.86,139.56
45104,"Tacoma-Lakewood, WA  (MSAD)",1999,4,140.35,139.45
45104,"Tacoma-Lakewood, WA  (MSAD)",2000,1,142.42,142.29
45104,"Tacoma-Lakewood, WA  (MSAD)",2000,2,146.81,144.24
45104,"Tacoma-Lakewood, WA  (MSAD)",2000,3,148.91,146.58
45104,"Tacoma-Lakewood, WA  (MSAD)",2000,4,148.69,147.78
45104,"Tacoma-Lakewood, WA  (MSAD)",2001,1,150.58,150.38
45104,"Tacoma-Lakewood, WA  (MSAD)",2001,2,156.07,153.24
45104,"Tacoma-Lakewood, WA  (MSAD)",2001,3,157.78,155.45
45104,"Tacoma-Lakewood, WA  (MSAD)",2001,4,159.72,158.72
45104,"Tacoma-Lakewood, WA  (MSAD)",2002,1,160.58,160.34
45104,"Tacoma-Lakewood, WA  (MSAD)",2002,2,165.95,162.85
45104,"Tacoma-Lakewood, WA  (MSAD)",2002,3,166.63,164.37
45104,"Tacoma-Lakewood, WA  (MSAD)",2002,4,169.35,168.23
45104,"Tacoma-Lakewood, WA  (MSAD)",2003,1,173.55,173.19
45104,"Tacoma-Lakewood, WA  (MSAD)",2003,2,176.46,173.13
45104,"Tacoma-Lakewood, WA  (MSAD)",2003,3,181.23,178.97
45104,"Tacoma-Lakewood, WA  (MSAD)",2003,4,185.24,183.91
45104,"Tacoma-Lakewood, WA  (MSAD)",2004,1,190.14,189.68
45104,"Tacoma-Lakewood, WA  (MSAD)",2004,2,199.94,196.22
45104,"Tacoma-Lakewood, WA  (MSAD)",2004,3,207.01,204.45
45104,"Tacoma-Lakewood, WA  (MSAD)",2004,4,213.33,211.82
45104,"Tacoma-Lakewood, WA  (MSAD)",2005,1,222.00,221.42
45104,"Tacoma-Lakewood, WA  (MSAD)",2005,2,236.65,232.30
45104,"Tacoma-Lakewood, WA  (MSAD)",2005,3,245.69,242.50
45104,"Tacoma-Lakewood, WA  (MSAD)",2005,4,255.42,253.61
45104,"Tacoma-Lakewood, WA  (MSAD)",2006,1,263.55,263.30
45104,"Tacoma-Lakewood, WA  (MSAD)",2006,2,273.61,268.25
45104,"Tacoma-Lakewood, WA  (MSAD)",2006,3,276.28,272.40
45104,"Tacoma-Lakewood, WA  (MSAD)",2006,4,283.55,281.97
45104,"Tacoma-Lakewood, WA  (MSAD)",2007,1,287.31,287.16
45104,"Tacoma-Lakewood, WA  (MSAD)",2007,2,294.48,288.43
45104,"Tacoma-Lakewood, WA  (MSAD)",2007,3,296.14,291.80
45104,"Tacoma-Lakewood, WA  (MSAD)",2007,4,287.46,286.18
45104,"Tacoma-Lakewood, WA  (MSAD)",2008,1,278.92,278.66
45104,"Tacoma-Lakewood, WA  (MSAD)",2008,2,273.70,268.38
45104,"Tacoma-Lakewood, WA  (MSAD)",2008,3,259.84,255.37
45104,"Tacoma-Lakewood, WA  (MSAD)",2008,4,244.59,244.12
45104,"Tacoma-Lakewood, WA  (MSAD)",2009,1,227.36,226.73
45104,"Tacoma-Lakewood, WA  (MSAD)",2009,2,237.28,233.20
45104,"Tacoma-Lakewood, WA  (MSAD)",2009,3,229.34,224.84
45104,"Tacoma-Lakewood, WA  (MSAD)",2009,4,217.96,217.67
45104,"Tacoma-Lakewood, WA  (MSAD)",2010,1,232.37,231.82
45104,"Tacoma-Lakewood, WA  (MSAD)",2010,2,218.60,215.19
45104,"Tacoma-Lakewood, WA  (MSAD)",2010,3,213.80,208.94
45104,"Tacoma-Lakewood, WA  (MSAD)",2010,4,209.45,209.53
45104,"Tacoma-Lakewood, WA  (MSAD)",2011,1,202.99,202.49
45104,"Tacoma-Lakewood, WA  (MSAD)",2011,2,185.01,182.37
45104,"Tacoma-Lakewood, WA  (MSAD)",2011,3,193.03,188.21
45104,"Tacoma-Lakewood, WA  (MSAD)",2011,4,181.09,181.17
45104,"Tacoma-Lakewood, WA  (MSAD)",2012,1,181.80,181.66
45104,"Tacoma-Lakewood, WA  (MSAD)",2012,2,188.81,186.22
45104,"Tacoma-Lakewood, WA  (MSAD)",2012,3,193.67,188.26
45104,"Tacoma-Lakewood, WA  (MSAD)",2012,4,194.83,195.17
45104,"Tacoma-Lakewood, WA  (MSAD)",2013,1,196.12,196.44
45104,"Tacoma-Lakewood, WA  (MSAD)",2013,2,208.93,205.70
45104,"Tacoma-Lakewood, WA  (MSAD)",2013,3,214.00,207.73
45104,"Tacoma-Lakewood, WA  (MSAD)",2013,4,209.04,209.50
45104,"Tacoma-Lakewood, WA  (MSAD)",2014,1,211.17,212.33
45104,"Tacoma-Lakewood, WA  (MSAD)",2014,2,216.92,212.67
45104,"Tacoma-Lakewood, WA  (MSAD)",2014,3,226.95,220.26
45104,"Tacoma-Lakewood, WA  (MSAD)",2014,4,224.42,225.44
45104,"Tacoma-Lakewood, WA  (MSAD)",2015,1,231.90,233.37
45104,"Tacoma-Lakewood, WA  (MSAD)",2015,2,246.14,240.51
45104,"Tacoma-Lakewood, WA  (MSAD)",2015,3,246.16,239.20
45104,"Tacoma-Lakewood, WA  (MSAD)",2015,4,256.36,258.03
45104,"Tacoma-Lakewood, WA  (MSAD)",2016,1,253.69,255.01
45104,"Tacoma-Lakewood, WA  (MSAD)",2016,2,273.31,266.50
45104,"Tacoma-Lakewood, WA  (MSAD)",2016,3,283.64,276.17
45104,"Tacoma-Lakewood, WA  (MSAD)",2016,4,280.72,282.99
45104,"Tacoma-Lakewood, WA  (MSAD)",2017,1,290.36,291.11
45104,"Tacoma-Lakewood, WA  (MSAD)",2017,2,308.40,300.33
45104,"Tacoma-Lakewood, WA  (MSAD)",2017,3,314.95,307.64
45104,"Tacoma-Lakewood, WA  (MSAD)",2017,4,315.92,318.74
45104,"Tacoma-Lakewood, WA  (MSAD)",2018,1,330.69,330.45
45104,"Tacoma-Lakewood, WA  (MSAD)",2018,2,349.63,340.05
45104,"Tacoma-Lakewood, WA  (MSAD)",2018,3,356.07,349.34
45104,"Tacoma-Lakewood, WA  (MSAD)",2018,4,348.45,351.78
45104,"Tacoma-Lakewood, WA  (MSAD)",2019,1,356.98,355.11
45104,"Tacoma-Lakewood, WA  (MSAD)",2019,2,374.00,363.62
45104,"Tacoma-Lakewood, WA  (MSAD)",2019,3,379.28,373.57
45104,"Tacoma-Lakewood, WA  (MSAD)",2019,4,382.97,386.98
45104,"Tacoma-Lakewood, WA  (MSAD)",2020,1,399.30,395.57
45104,"Tacoma-Lakewood, WA  (MSAD)",2020,2,416.76,405.00
45104,"Tacoma-Lakewood, WA  (MSAD)",2020,3,430.64,425.63
45104,"Tacoma-Lakewood, WA  (MSAD)",2020,4,447.65,452.52
